CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,actual,predicted,churn_probability,churn_risk
660,24,5,85089.3,1,1,1,71638.0,0,3,809,True,False,True,False,True,False,0,0,0.00045308119622440313,Low Risk
605,34,2,0.0,1,0,0,35982.42,0,2,723,False,False,False,False,False,True,0,0,0.028595174898057723,Low Risk
474,37,3,0.0,2,0,0,57175.32,0,4,275,False,True,True,False,False,True,0,0,0.004417909059626026,Low Risk
804,33,10,138335.96,1,1,1,80483.76,0,4,442,True,False,False,False,False,True,0,0,0.0025284146660702984,Low Risk
680,33,10,183768.47,1,1,0,164119.35,0,3,291,False,False,True,False,True,False,0,0,0.0018771607143176336,Low Risk
565,32,4,90322.99,2,0,1,118740.37,0,1,416,True,False,False,False,False,False,0,0,0.005629596632965186,Low Risk
635,40,10,123497.58,1,1,0,131953.23,1,5,774,False,False,False,True,False,False,1,1,0.9968157458107484,High Risk
681,79,0,0.0,2,0,1,170968.99,0,5,333,False,False,False,False,False,False,0,0,0.002318481099022944,Low Risk
833,59,1,130854.59,1,1,1,30722.52,1,2,504,True,False,True,False,False,True,1,1,0.9864855025042601,High Risk
823,71,5,149105.08,1,0,1,162683.06,0,5,915,False,False,True,False,True,False,0,0,9.64075862985691e-05,Low Risk
634,44,9,149961.11,1,1,0,57121.51,0,2,673,False,False,True,True,False,False,0,0,0.0013098799241388992,Low Risk
698,44,10,116363.37,2,1,0,198059.16,0,4,829,True,False,True,False,False,True,0,0,0.001646110568545181,Low Risk
696,38,6,142316.14,1,1,1,8018.49,0,1,365,True,False,True,True,False,False,0,0,0.0008475698459441126,Low Risk
635,41,1,0.0,2,1,0,175611.5,0,2,796,False,True,True,True,False,False,0,0,0.0006110516428344461,Low Risk
698,39,9,133191.19,2,0,1,53289.49,0,2,428,True,False,True,False,False,False,0,0,0.00081618525672424,Low Risk
689,63,1,0.0,2,1,1,186526.12,0,1,371,False,True,False,True,False,False,0,0,0.0006426093163156208,Low Risk
646,69,10,115462.44,1,1,0,40421.87,0,2,701,False,True,True,True,False,False,0,0,0.0011252460828144026,Low Risk
722,35,2,163943.89,2,1,1,15068.18,0,1,883,False,False,False,True,False,False,0,0,0.0001878405391656236,Low Risk
628,46,1,46870.43,4,1,0,31272.14,1,1,826,False,False,False,False,False,False,1,1,0.9943211892362687,High Risk
744,29,1,43504.42,1,1,1,119327.75,0,1,607,False,False,True,False,True,False,0,0,0.00023960819371675438,Low Risk
576,33,3,0.0,2,0,1,190112.05,0,5,334,False,True,True,False,True,False,0,0,0.0001966005055161947,Low Risk
585,36,7,0.0,2,1,0,94283.09,0,4,377,False,False,True,False,False,True,0,0,0.0026518342407624673,Low Risk
479,51,1,107714.74,3,1,0,86128.21,1,2,451,True,False,True,False,False,False,1,1,0.9975575711275493,High Risk
601,43,2,0.0,1,1,0,49713.87,1,3,732,False,False,False,False,True,False,1,1,0.9992739971058168,High Risk
508,38,3,166328.65,2,0,1,22614.19,0,3,789,False,False,False,False,False,False,0,0,0.0006168238605522396,Low Risk
634,24,8,103097.85,1,1,1,157577.29,0,2,532,True,False,True,True,False,False,0,0,0.00048384592750558373,Low Risk
445,48,7,168286.58,1,1,0,16645.77,1,5,938,True,False,False,False,False,False,1,1,0.9994636710249272,High Risk
682,46,7,128029.72,1,1,1,62615.35,0,3,586,False,True,True,True,False,False,0,0,8.42068846445775e-05,Low Risk
646,25,5,182876.88,2,1,1,42537.59,1,1,989,False,True,True,True,False,False,1,1,0.5960758180114412,Medium Risk
722,48,10,138311.76,1,1,1,3472.63,1,2,310,True,False,False,False,False,False,1,1,0.998163200858303,High Risk
651,42,1,116646.76,1,1,0,44731.8,1,2,658,True,False,False,False,False,False,1,1,0.9997528699618133,High Risk
776,38,5,112281.7,1,0,1,89893.6,0,4,962,True,False,True,False,False,False,0,0,0.0004917090493167101,Low Risk
755,34,3,0.0,2,1,1,158816.03,0,1,671,False,False,True,False,True,False,0,0,0.00012171923361145951,Low Risk
575,46,1,0.0,2,1,1,65998.26,0,3,725,False,False,True,False,True,False,0,0,0.00015706262678138417,Low Risk
660,20,6,167685.56,1,1,0,57929.9,0,5,345,False,False,False,False,False,False,0,0,0.010756022188150537,Low Risk
593,46,7,98752.51,1,1,0,145560.38,0,3,442,False,False,False,False,False,True,0,0,0.01391143248378143,Low Risk
621,27,1,74298.43,1,1,1,52581.96,0,5,281,True,False,True,False,True,False,0,0,0.001284043295576737,Low Risk
704,24,10,122109.78,1,1,1,127654.37,0,3,306,False,True,True,False,True,False,0,0,0.00013327998124917825,Low Risk
739,40,5,149131.03,3,1,1,60036.99,1,4,335,True,False,True,True,False,False,1,1,0.9266849840302795,High Risk
644,40,10,139180.97,1,1,1,19959.67,0,3,898,False,False,False,False,True,False,0,0,0.00044876132314842257,Low Risk
637,46,2,143500.82,1,1,0,166996.46,1,2,372,True,False,False,False,False,False,1,1,0.9997949368782928,High Risk
603,39,9,76769.68,1,0,0,48224.72,0,4,452,False,False,False,False,False,False,0,0,0.028830554182902885,Low Risk
501,40,4,125832.2,1,1,1,100433.83,0,3,923,False,False,True,False,False,False,0,0,0.00012963707943118127,Low Risk
706,67,1,123276.69,2,1,1,86507.88,1,1,906,True,False,True,False,False,False,1,1,0.9617235468633176,High Risk
434,41,4,108128.52,1,0,1,56784.11,0,1,695,False,False,True,False,True,False,0,0,0.00041838607528492253,Low Risk
734,40,9,176914.8,1,1,1,12799.23,0,4,720,False,False,False,False,True,False,0,0,0.0004389855942216383,Low Risk
760,28,1,141038.57,2,0,0,16287.38,0,4,882,False,True,True,False,False,False,0,0,0.0005988976964898277,Low Risk
709,30,9,115479.48,2,1,1,134732.99,0,2,488,True,False,True,False,False,False,0,0,0.00038326485371850227,Low Risk
588,35,0,0.0,2,1,1,155485.24,0,3,496,False,False,False,False,True,False,0,0,0.0008798877091672179,Low Risk
512,31,7,0.0,2,0,0,49326.07,0,2,538,False,False,False,False,False,True,0,0,0.020443745982406242,Low Risk
669,47,9,61196.54,1,1,0,58170.24,0,5,269,False,False,False,False,False,True,0,0,0.020556621385972515,Low Risk
516,45,8,109044.3,1,0,1,115818.16,0,5,229,False,True,False,True,False,False,0,0,0.0012674222264280768,Low Risk
749,40,8,141782.57,2,0,0,86333.63,0,3,678,True,False,False,False,False,False,0,0,0.0216780972626274,Low Risk
673,69,3,78833.15,2,1,1,37196.15,0,1,795,True,False,False,False,False,True,0,0,0.002112734361665549,Low Risk
679,52,9,135870.01,2,0,0,54038.62,0,2,510,True,False,True,True,False,False,0,0,0.005714154646276177,Low Risk
539,39,3,0.0,2,1,0,36692.17,0,1,426,False,False,True,False,False,True,0,0,0.004045591507775191,Low Risk
726,34,0,185734.75,1,1,1,102036.82,0,1,691,False,False,False,False,False,True,0,0,0.0005539460291916296,Low Risk
610,41,6,0.0,3,0,0,56118.81,1,2,813,False,False,True,False,True,False,1,1,0.9903344117757539,High Risk
698,45,5,164450.94,1,1,0,141970.02,1,3,347,False,True,True,False,False,True,1,1,0.9920731576862787,High Risk
575,57,8,137936.94,1,1,1,84475.13,0,5,606,False,False,False,True,False,False,0,0,0.0005612125541442801,Low Risk
628,22,3,0.0,1,1,0,85426.28,0,4,483,False,True,False,False,False,False,0,0,0.013793885721633724,Low Risk
546,28,8,0.0,1,1,0,159254.29,0,2,715,False,False,True,True,False,False,0,0,0.002093669438509735,Low Risk
610,37,0,0.0,1,1,0,114514.64,0,5,728,False,False,True,False,True,False,0,0,0.0024972868597945633,Low Risk
831,32,2,146033.62,1,1,0,191260.74,0,5,360,False,False,False,False,False,True,0,0,0.007189344581341707,Low Risk
581,28,3,104367.5,1,1,1,29937.75,0,1,470,False,False,True,False,False,False,0,0,0.00039082473772661375,Low Risk
661,31,7,144162.3,2,1,1,14490.79,0,5,410,False,False,False,False,True,False,0,0,0.0004522450966568299,Low Risk
729,44,4,107726.93,2,1,0,153064.87,0,5,456,False,True,True,False,False,True,0,0,0.0006440458723585078,Low Risk
745,45,10,117231.63,3,1,1,122381.02,1,2,291,True,False,True,True,False,False,1,1,0.9413396332519947,High Risk
709,23,10,0.0,2,0,0,129590.18,0,2,246,False,True,True,False,False,True,0,0,0.002907992023323748,Low Risk
655,37,7,111852.84,2,1,0,10511.13,0,3,313,False,False,False,False,False,True,0,0,0.009618684353474563,Low Risk
686,39,3,111695.62,1,0,0,136643.84,0,4,408,False,False,False,False,False,False,0,0,0.021887588658119444,Low Risk
589,38,2,0.0,1,1,0,79915.28,0,2,985,False,False,True,False,False,True,0,0,0.0022346792581441565,Low Risk
623,40,4,0.0,3,1,0,31669.18,0,2,998,False,True,False,False,True,False,0,0,0.0016751072484765218,Low Risk
585,35,2,0.0,2,1,0,98621.04,1,2,622,False,False,False,False,False,False,1,1,0.9989793979549254,High Risk
499,35,10,0.0,2,1,0,10722.54,0,1,234,False,False,True,True,False,False,0,0,0.00414868483450945,Low Risk
605,51,9,104760.82,1,1,1,165574.54,1,1,675,False,False,False,False,True,False,1,1,0.9858442419321626,High Risk
554,38,3,138731.95,1,1,1,194138.36,0,5,922,False,False,False,False,False,False,0,0,0.00037541334739083366,Low Risk
603,51,8,186825.57,1,1,0,93739.71,1,2,645,False,False,True,False,True,False,1,1,0.992386331209467,High Risk
538,42,4,80380.24,1,1,0,119216.46,0,1,374,True,False,False,False,False,False,0,0,0.09167368892733543,Low Risk
692,47,3,0.0,2,1,0,150802.41,1,3,525,False,True,False,False,False,True,1,1,0.9980042882286454,High Risk
644,31,5,0.0,2,1,1,41872.17,0,4,782,False,False,True,True,False,False,0,0,8.100887782185323e-05,Low Risk
513,37,6,0.0,2,1,0,110142.34,0,1,743,False,False,False,False,False,True,0,0,0.008800406651926032,Low Risk
669,43,1,163159.85,1,0,1,15602.8,0,5,952,False,False,True,False,True,False,0,0,0.00011960712541405094,Low Risk
709,62,3,0.0,2,1,1,82195.15,0,4,557,False,True,True,False,False,True,0,0,0.00011630026571622991,Low Risk
712,28,4,145605.44,1,0,1,93883.53,0,3,465,True,False,True,False,True,False,0,0,0.0009763409520330626,Low Risk
351,57,4,163146.46,1,1,0,169621.69,1,4,453,True,False,False,False,False,True,1,1,0.9997573678548113,High Risk
728,33,8,129907.63,1,0,1,36083.96,0,2,913,False,False,True,True,False,False,0,0,0.00011267157737048521,Low Risk
580,36,3,74974.89,1,1,1,12099.67,0,3,649,True,False,False,False,False,True,0,0,0.004413288249821554,Low Risk
646,42,3,99836.47,1,0,1,22909.56,0,3,324,False,True,False,True,False,False,0,0,0.0014295673465119297,Low Risk
694,47,4,0.0,2,1,0,197528.62,0,2,782,False,False,True,False,False,True,0,0,0.0011801006648640912,Low Risk
712,27,8,113174.21,2,1,0,147261.58,0,4,622,True,False,True,True,False,False,0,0,0.001813938636811795,Low Risk
584,36,4,109646.83,1,1,1,70240.79,0,1,990,True,False,False,False,False,True,0,0,0.002031681712826501,Low Risk
535,27,6,0.0,2,0,1,49775.58,0,3,786,False,False,False,False,False,True,0,0,0.0009882031114850259,Low Risk
639,34,7,149940.04,2,0,0,156648.81,0,2,938,False,True,True,True,False,False,0,0,0.0003259451827220159,Low Risk
732,33,8,111379.55,1,1,1,45098.62,0,5,473,False,True,False,False,True,False,0,0,0.0005124053358221721,Low Risk
681,31,4,97338.19,2,0,0,48226.76,0,4,675,True,False,True,False,False,True,0,0,0.005431069908053239,Low Risk
632,41,3,126550.7,1,0,0,177644.52,1,3,324,True,False,True,False,True,False,1,1,0.9992996997031959,High Risk
769,29,4,145471.37,1,1,0,188382.77,0,3,378,False,False,True,False,True,False,0,0,0.0017481965647158425,Low Risk
825,35,6,118336.95,1,1,0,26342.33,1,3,883,True,False,False,False,True,False,1,1,0.9993222217489272,High Risk
841,28,4,0.0,2,1,1,179436.6,0,5,393,False,True,True,True,False,False,0,0,5.776245265937085e-05,Low Risk
627,33,4,83199.05,1,0,0,159334.93,0,4,611,True,False,False,False,False,False,0,0,0.05843285454508738,Low Risk
742,24,8,0.0,2,1,0,4070.28,0,4,255,False,True,True,False,False,False,0,0,0.0021966430487440967,Low Risk
571,23,10,151097.28,1,0,1,17163.75,0,2,841,False,False,False,True,False,False,0,0,0.0006278536559722385,Low Risk
763,32,9,160680.41,1,1,0,30886.35,0,3,600,True,False,True,False,False,False,0,0,0.006106158975247245,Low Risk
567,59,3,0.0,2,1,0,25843.7,1,2,947,False,False,True,False,False,True,1,1,0.9926081921086716,High Risk
636,34,8,0.0,2,1,0,38570.13,0,1,474,False,False,True,False,False,True,0,0,0.0029204117082603405,Low Risk
690,26,3,118097.87,1,1,0,61257.83,0,4,979,False,False,False,True,False,False,0,0,0.0030587559951314354,Low Risk
452,44,3,88915.85,1,1,0,69697.74,0,3,474,False,True,True,True,False,False,0,0,0.002019219892102537,Low Risk
793,56,8,119496.25,2,1,0,29880.99,0,2,458,False,False,True,False,False,True,0,0,0.0014926732308888316,Low Risk
605,41,5,91612.91,1,1,1,28427.84,0,5,529,False,False,True,False,False,True,0,0,0.00023586729312651295,Low Risk
752,53,8,114233.18,1,1,1,51587.04,0,4,347,False,False,False,False,True,False,0,0,0.001213236877593542,Low Risk
569,38,8,0.0,2,0,0,79618.79,0,1,225,False,True,True,False,False,False,0,0,0.0057544760475671365,Low Risk
710,54,6,171137.62,1,1,1,167023.95,1,4,451,False,False,True,True,False,False,1,1,0.8993525114143897,High Risk
411,54,9,0.0,1,0,1,76621.49,0,1,739,False,False,False,False,True,False,0,0,0.003118884986049951,Low Risk
818,36,4,0.0,2,1,1,8037.03,0,2,266,False,False,True,True,False,False,0,0,0.00022996487418695748,Low Risk
788,42,6,138650.49,2,1,0,64746.07,0,4,372,True,False,False,True,False,False,0,0,0.014709960318001139,Low Risk
530,52,1,106723.28,1,0,0,109960.4,1,3,284,False,False,True,False,True,False,1,1,0.998528819201863,High Risk
590,29,2,166930.76,2,1,0,122487.73,0,3,768,False,True,False,False,False,True,0,0,0.0017624630237159731,Low Risk
640,39,3,0.0,1,1,1,105997.25,0,1,540,False,True,True,False,False,True,0,0,0.0002722323210728461,Low Risk
734,34,6,133598.4,1,1,1,13107.24,0,4,693,False,False,True,False,False,False,0,0,0.00014611999120064587,Low Risk
581,46,1,0.0,2,1,0,104272.04,0,5,790,False,True,False,False,True,False,0,0,0.0037526811115528194,Low Risk
759,39,6,0.0,2,1,1,140497.67,0,4,500,False,False,False,False,False,True,0,0,0.0006508465260956275,Low Risk
645,41,7,0.0,1,0,1,28667.56,0,1,892,False,False,True,False,False,True,0,0,0.0003987866314228326,Low Risk
478,38,4,171913.87,1,1,0,51820.87,1,5,551,False,False,False,False,False,False,1,1,0.998900555167179,High Risk
527,39,4,0.0,2,1,0,167183.07,1,2,567,False,False,True,False,False,True,1,1,0.9946260375260122,High Risk
609,61,1,0.0,1,1,0,22447.85,1,5,400,False,True,True,False,True,False,1,1,0.997160579979775,High Risk
670,31,1,142631.54,2,1,1,175894.24,0,1,804,True,False,True,False,False,True,0,0,0.00019149860452040708,Low Risk
710,29,3,119670.18,1,1,0,188022.44,0,4,913,False,True,False,False,False,False,0,0,0.0026446261513364488,Low Risk
702,39,8,0.0,2,1,0,99654.13,0,4,876,False,True,True,False,False,False,0,0,0.0006593792138670318,Low Risk
599,42,6,0.0,2,1,0,113868.4,0,4,837,False,True,True,False,False,True,0,0,0.000713497913247286,Low Risk
640,46,5,107978.4,2,1,0,155876.06,0,3,279,True,False,False,False,True,False,0,0,0.029803203220481182,Low Risk
594,41,2,122545.65,2,1,1,42050.24,0,2,866,True,False,True,False,False,False,0,0,0.0003049141836459134,Low Risk
571,33,1,0.0,2,1,0,102750.7,0,2,722,False,False,False,True,False,False,0,0,0.006154542000413574,Low Risk
652,58,3,116353.2,2,0,1,193502.9,0,4,949,True,False,False,False,True,False,0,0,0.0010999993985416404,Low Risk
606,40,1,144757.97,2,1,1,166656.18,0,3,743,True,False,True,False,False,True,0,0,0.00021032786934183298,Low Risk
681,44,4,91115.76,2,0,0,24208.84,1,2,356,True,False,False,False,False,True,1,1,0.9998214927924369,High Risk
807,34,1,0.0,1,0,0,114448.13,0,3,306,False,False,False,True,False,False,0,0,0.028494778567570964,Low Risk
774,41,5,126670.37,1,1,0,102426.06,0,4,795,False,False,False,False,False,True,0,0,0.0049999755521351495,Low Risk
680,31,9,0.0,2,1,0,36145.53,0,1,844,False,False,True,False,False,False,0,0,0.0015487249701398712,Low Risk
658,44,2,168396.34,1,1,1,14178.73,0,2,648,False,False,True,False,False,True,0,0,0.00017201784420596656,Low Risk
718,45,3,105266.32,2,1,1,193724.51,0,5,372,False,True,True,False,False,True,0,0,6.266981910999441e-05,Low Risk
704,39,5,0.0,1,1,0,6416.92,0,1,929,False,False,True,True,False,False,0,0,0.001932700328554426,Low Risk
627,21,7,98993.02,1,1,1,169156.64,0,4,456,False,False,False,False,False,False,0,0,0.0009579487157804394,Low Risk
664,41,7,123428.69,1,1,1,164924.11,0,2,315,False,True,True,False,True,False,0,0,0.0001632926488511214,Low Risk
535,38,8,85982.07,1,1,0,9238.35,0,3,774,False,False,True,False,False,False,0,0,0.0025950266194439157,Low Risk
604,33,3,0.0,1,1,0,42171.13,1,1,756,False,False,True,False,True,False,1,1,0.9967527561617625,High Risk
661,47,5,0.0,1,0,1,107243.31,1,4,308,False,False,True,False,False,False,1,1,0.9878032650027184,High Risk
583,40,4,107041.3,1,1,1,5635.63,0,1,304,True,False,True,True,False,False,0,0,0.0013697843468408603,Low Risk
504,34,0,54980.81,1,1,1,136909.88,0,1,475,False,True,True,False,True,False,0,0,0.000253441963246297,Low Risk
652,50,8,125437.64,1,1,1,17160.94,1,1,765,True,False,True,False,False,False,1,1,0.9843837110481418,High Risk
550,22,6,154377.3,1,1,1,51721.52,0,2,491,False,False,True,True,False,False,0,0,0.0001562597798412059,Low Risk
790,20,8,0.0,2,1,0,168152.76,0,5,425,False,True,True,True,False,False,0,0,0.0006134770866836185,Low Risk
583,33,7,122531.86,1,1,0,13549.24,0,1,313,False,False,True,False,False,True,0,0,0.004825846723770635,Low Risk
796,67,5,0.0,2,0,1,54871.02,0,3,726,False,True,True,True,False,False,0,0,0.00010579253487800039,Low Risk
763,40,3,0.0,2,1,0,134281.11,0,3,525,False,False,True,True,False,False,0,0,0.0013049720001555134,Low Risk
585,40,3,162261.01,2,1,0,137028.51,0,3,846,True,False,False,False,True,False,0,0,0.008817641520539475,Low Risk
666,36,8,0.0,1,0,1,158666.99,0,3,507,False,False,False,True,False,False,0,0,0.0017154263629780393,Low Risk
629,36,1,161757.87,2,1,1,146371.72,0,2,642,False,True,True,False,False,False,0,0,5.093228475144005e-05,Low Risk
831,32,9,80262.66,1,1,0,194867.78,0,4,590,True,False,True,True,False,False,0,0,0.003578717427039282,Low Risk
693,31,2,0.0,2,1,1,107759.31,0,1,863,False,False,True,False,True,False,0,0,0.00010112569663916181,Low Risk
752,29,4,129514.99,1,1,1,102930.46,0,2,449,True,False,True,False,True,False,0,0,0.0006854963343516137,Low Risk
625,58,10,53772.73,1,1,1,192072.1,1,5,428,False,False,False,False,False,True,1,1,0.9901388926482317,High Risk
747,25,4,0.0,2,0,1,42039.67,0,1,914,False,False,False,True,False,False,0,0,0.0005398908038024675,Low Risk
625,49,6,173434.9,1,1,0,165580.93,1,3,835,False,False,True,False,False,True,1,1,0.9875714213959541,High Risk
750,40,5,168286.81,3,1,0,20451.99,1,4,523,True,False,True,True,False,False,1,1,0.9901387414721147,High Risk
579,42,3,137560.38,2,1,1,85424.34,0,2,909,True,False,False,False,True,False,0,0,0.0009488409279414183,Low Risk
566,65,4,120100.41,1,1,0,107563.16,1,2,842,True,False,True,False,True,False,1,1,0.9981647991786315,High Risk
618,40,8,0.0,2,1,0,80204.38,0,3,897,False,True,False,False,False,False,0,0,0.0037928766400993235,Low Risk
678,40,8,128644.46,1,0,0,167673.37,0,2,751,True,False,False,True,False,False,0,0,0.025646233636343236,Low Risk
685,31,10,135213.71,1,1,1,125777.28,0,4,444,False,True,True,True,False,False,0,0,7.32986679703951e-05,Low Risk
562,29,9,120307.58,1,1,1,6795.61,0,1,500,False,True,False,False,False,False,0,0,0.0010143620020088187,Low Risk
587,33,6,132603.36,1,1,0,55775.72,0,1,479,True,False,True,False,False,True,0,0,0.011246518708139848,Low Risk
736,36,6,0.0,1,1,0,70496.66,0,2,978,False,False,False,True,False,False,0,0,0.0061935953434962285,Low Risk
779,26,4,174318.13,2,0,1,38296.21,0,2,625,False,True,False,False,True,False,0,0,0.0002907012949742223,Low Risk
531,42,6,75302.85,2,0,0,57034.35,0,1,505,False,True,False,False,True,False,0,0,0.010657370039508967,Low Risk
626,35,3,0.0,1,0,0,80190.36,0,5,680,False,False,False,False,False,True,0,0,0.02128731552330149,Low Risk
